"","pt(i,t)","pt(i,t)","pt(i,t)","pt(i,t)","pt(i,t)","","","","","x: w/o MN","x: w/o MN","x: w/o MN","x: w/o MN","x: w/o MN","x: w/ MN","x: w/ MN","x: w/ MN","x: w/ MN","x: w/ MN"
"","0","1","2","3","4",">=1: no MHRC","Util: w/o MN","Util: w/ MN","Util_gap: =1: not equal","0","1","2","3","4","0","1","2","3","4","MN_lic: >=1: no MN","MN_lic2: >=1: no MN"
"699",0.25037,0.22639,0.16313,0.10655,0.25356,1.00,0.4917132325,0.4911270129,1.00,6.25,0.65,0.18,0.06,0.10,6.25,0.65,0.18,0.09,0.09,1.00,0.00
"700",0.31199,0.15175,0.15489,0.10249,0.27888,1.00,0.5277746689,0.5268784769,1.00,6.25,0.38,0.17,0.06,0.11,6.25,0.38,0.17,0.09,0.09,1.00,0.00
"701",0.20869,0.26999,0.17452,0.18122,0.16558,0.00,0.4709611149,0.4709611149,0.00,6.25,0.81,0.19,0.11,0.06,6.25,0.81,0.19,0.11,0.06,0.00,0.00
"702",0.02099,0.17893,0.29895,0.01147,0.48967,1.00,0.3353316077,0.3233322148,1.00,6.25,1.39,0.46,0.00,0.17,6.25,1.39,0.46,0.13,0.13,1.00,0.00
"703",0.17042,0.21100,0.22421,0.09425,0.30011,1.00,0.4290452569,0.4276545843,1.00,6.25,0.79,0.28,0.06,0.12,6.25,0.79,0.28,0.10,0.10,1.00,0.00
"704",0.16564,0.07927,0.09720,0.33392,0.32397,1.00,0.3935071590,0.3933451174,1.00,6.25,0.37,0.21,0.25,0.12,6.25,0.37,0.24,0.24,0.12,1.00,0.00
"705",0.32686,0.15651,0.02162,0.21230,0.28271,1.00,0.5459837183,0.5391483372,1.00,6.25,0.37,0.01,0.15,0.11,6.25,0.37,0.10,0.10,0.10,1.00,0.00
"706",0.26275,0.07578,0.18079,0.10285,0.37783,1.00,0.4774103944,0.4758801932,1.00,6.25,0.21,0.26,0.08,0.14,6.25,0.25,0.25,0.12,0.12,2.00,0.00
"707",0.02948,0.33149,0.23925,0.21655,0.18323,0.00,0.3657306391,0.3657306391,0.00,6.25,1.43,0.31,0.14,0.07,6.25,1.43,0.31,0.14,0.07,0.00,0.00
"708",0.24203,0.25929,0.15488,0.19136,0.15244,0.00,0.4943106907,0.4943106907,0.00,6.25,0.73,0.16,0.11,0.06,6.25,0.73,0.16,0.11,0.06,0.00,0.00
"709",0.14894,0.25908,0.27363,0.12072,0.19764,1.00,0.4310165715,0.4309768229,1.00,6.25,0.94,0.31,0.07,0.08,6.25,0.94,0.31,0.07,0.07,1.00,0.00
"710",0.11568,0.27970,0.12887,0.28300,0.19275,1.00,0.4026689962,0.4026445139,1.00,6.25,1.07,0.17,0.18,0.07,6.25,1.07,0.18,0.18,0.07,1.00,0.00
"711",0.11377,0.25450,0.21719,0.18177,0.23278,0.00,0.3965691066,0.3965691066,0.00,6.25,1.04,0.28,0.12,0.09,6.25,1.04,0.28,0.12,0.09,0.00,0.00
"712",0.28788,0.17355,0.27252,0.09948,0.16657,1.00,0.5234715043,0.5233486179,1.00,6.25,0.47,0.28,0.05,0.06,6.25,0.47,0.28,0.06,0.06,1.00,0.00
"713",0.26254,0.19355,0.19583,0.23074,0.11734,0.00,0.5001648424,0.5001648424,0.00,6.25,0.55,0.22,0.13,0.04,6.25,0.55,0.22,0.13,0.04,0.00,0.00
"714",0.22154,0.11790,0.36882,0.06320,0.22853,1.00,0.4718217609,0.4695216637,1.00,6.25,0.42,0.41,0.03,0.09,6.25,0.42,0.41,0.06,0.06,1.00,0.00
"715",0.07971,0.14748,0.38554,0.23859,0.14868,0.00,0.3692016744,0.3692016744,0.00,6.25,0.97,0.49,0.14,0.05,6.25,0.97,0.49,0.14,0.05,0.00,0.00
"716",0.41055,0.09426,0.04695,0.02907,0.41917,1.00,0.6196259315,0.6085386014,1.00,6.25,0.15,0.03,0.01,0.15,6.25,0.15,0.10,0.10,0.10,1.00,0.00
"717",0.25116,0.32021,0.26961,0.02791,0.13110,1.00,0.5386546708,0.5362985361,1.00,6.25,0.81,0.24,0.01,0.05,6.25,0.81,0.24,0.03,0.03,1.00,0.00
"718",0.02402,0.28247,0.21163,0.29719,0.18469,0.00,0.3480441983,0.3480441983,0.00,6.25,1.44,0.32,0.19,0.07,6.25,1.44,0.32,0.19,0.07,0.00,0.00
"719",0.11461,0.19226,0.28123,0.28280,0.12910,0.00,0.3936412334,0.3936412334,0.00,6.25,0.93,0.37,0.17,0.05,6.25,0.93,0.37,0.17,0.05,0.00,0.00
"720",0.24870,0.26918,0.10984,0.06306,0.30921,1.00,0.5028303364,0.4993317677,1.00,6.25,0.73,0.11,0.03,0.12,6.25,0.73,0.11,0.09,0.09,1.00,0.00
"721",0.06456,0.27371,0.15377,0.23736,0.27060,1.00,0.3634976766,0.3634976766,0.00,6.25,1.25,0.23,0.17,0.11,6.25,1.25,0.23,0.17,0.11,0.00,0.00
"722",0.25049,0.42624,0.07505,0.23994,0.00828,1.00,0.5689464183,0.5665500085,1.00,6.25,0.93,0.04,0.12,0.00,6.25,0.93,0.09,0.09,0.00,1.00,0.00
"723",0.05560,0.02957,0.32663,0.43559,0.15262,1.00,0.3324113874,0.3321009149,1.00,6.25,0.42,0.59,0.26,0.06,6.25,0.57,0.57,0.26,0.06,1.00,0.00
"724",0.06748,0.25844,0.30818,0.01429,0.35161,1.00,0.3867525483,0.3761894920,1.00,6.25,1.22,0.38,0.00,0.13,6.25,1.22,0.38,0.09,0.09,1.00,0.00
"725",0.02822,0.37009,0.13480,0.44012,0.02677,1.00,0.3927622316,0.3923354733,1.00,6.25,1.45,0.18,0.23,0.00,6.25,1.45,0.22,0.22,0.00,1.00,0.00
"726",0.19019,0.20884,0.22686,0.13811,0.23600,1.00,0.4430571670,0.4430410792,1.00,6.25,0.74,0.28,0.09,0.09,6.25,0.74,0.28,0.09,0.09,1.00,0.00
"727",0.39332,0.05587,0.21878,0.26300,0.06903,1.00,0.6084299710,0.6051296657,1.00,6.25,0.08,0.24,0.15,0.02,6.25,0.18,0.18,0.15,0.02,1.00,0.00
"728",0.21237,0.25606,0.22106,0.04120,0.26932,1.00,0.4786975753,0.4736806539,1.00,6.25,0.78,0.24,0.01,0.11,6.25,0.78,0.24,0.07,0.07,1.00,0.00
"729",0.06236,0.35286,0.06598,0.43177,0.08702,1.00,0.4020060545,0.3973697627,1.00,6.25,1.32,0.07,0.24,0.03,6.25,1.32,0.19,0.19,0.03,1.00,0.00
"730",0.06120,0.50873,0.30037,0.10112,0.02858,0.00,0.4640261764,0.4640261764,0.00,6.25,1.39,0.26,0.04,0.00,6.25,1.39,0.26,0.04,0.00,0.00,0.00
"731",0.42706,0.16277,0.05573,0.27187,0.08258,1.00,0.6426752780,0.6381095589,1.00,6.25,0.29,0.03,0.15,0.02,6.25,0.29,0.11,0.11,0.02,1.00,0.00
"732",0.03714,0.22951,0.18624,0.28373,0.26338,0.00,0.3372621078,0.3372621078,0.00,6.25,1.34,0.32,0.20,0.10,6.25,1.34,0.32,0.20,0.10,0.00,0.00
"733",0.20737,0.21161,0.24419,0.08330,0.25353,1.00,0.4612984786,0.4598092189,1.00,6.25,0.70,0.28,0.04,0.10,6.25,0.70,0.28,0.08,0.08,1.00,0.00
"734",0.10845,0.37633,0.02409,0.28464,0.20648,1.00,0.4331180469,0.4243861348,1.00,6.25,1.19,0.01,0.19,0.08,6.25,1.19,0.12,0.12,0.08,1.00,0.00
"735",0.25917,0.14096,0.23528,0.11559,0.24900,1.00,0.4864715449,0.4861365333,1.00,6.25,0.42,0.28,0.07,0.10,6.25,0.42,0.28,0.09,0.09,1.00,0.00
"736",0.21925,0.10050,0.26828,0.35958,0.05240,1.00,0.4666975313,0.4666975313,0.00,6.25,0.36,0.36,0.20,0.01,6.25,0.36,0.36,0.20,0.01,0.00,0.00
"737",0.08857,0.32083,0.32134,0.05222,0.21704,1.00,0.4160359572,0.4131662186,1.00,6.25,1.21,0.34,0.02,0.08,6.25,1.21,0.34,0.06,0.06,1.00,0.00
"738",0.19199,0.20235,0.20585,0.20754,0.19227,0.00,0.4418736531,0.4418736531,0.00,6.25,0.72,0.26,0.13,0.07,6.25,0.72,0.26,0.13,0.07,0.00,0.00
"739",0.01614,0.14209,0.53809,0.23870,0.06498,0.00,0.3557224889,0.3557224889,0.00,6.25,1.40,0.58,0.13,0.02,6.25,1.40,0.58,0.13,0.02,0.00,0.00
"740",0.22050,0.22357,0.12346,0.24565,0.18682,1.00,0.4662293060,0.4661977019,1.00,6.25,0.70,0.14,0.16,0.07,6.25,0.70,0.15,0.15,0.07,1.00,0.00
"741",0.33300,0.31317,0.04272,0.03447,0.27664,1.00,0.5941970892,0.5862510709,1.00,6.25,0.67,0.02,0.01,0.11,6.25,0.67,0.06,0.06,0.06,1.00,0.00
"742",0.00803,0.02368,0.36308,0.29257,0.31265,1.00,0.2923469041,0.2923469041,0.00,6.25,1.14,0.66,0.22,0.12,6.25,1.14,0.66,0.22,0.12,0.00,0.00
"743",0.07149,0.21515,0.25247,0.10642,0.35448,1.00,0.3606172867,0.3594813395,1.00,6.25,1.15,0.37,0.08,0.13,6.25,1.15,0.37,0.12,0.12,1.00,0.00
"744",0.25270,0.00682,0.28077,0.30875,0.15096,1.00,0.4904079993,0.4763205018,1.00,6.25,0.00,0.41,0.19,0.06,6.25,0.28,0.28,0.19,0.06,1.00,0.00
"745",0.00833,0.47043,0.06583,0.37127,0.08414,1.00,0.4013724545,0.3967292410,1.00,6.25,1.54,0.06,0.21,0.02,6.25,1.54,0.16,0.16,0.02,1.00,0.00
"746",0.35690,0.13723,0.02259,0.10021,0.38307,1.00,0.5706643043,0.5631480650,1.00,6.25,0.30,0.01,0.07,0.14,6.25,0.30,0.10,0.10,0.10,2.00,0.00
"747",0.11968,0.04990,0.32033,0.12907,0.38102,1.00,0.3698270037,0.3686446958,1.00,6.25,0.32,0.50,0.10,0.14,6.25,0.47,0.47,0.13,0.13,2.00,0.00
"748",0.23895,0.02151,0.64856,0.03614,0.05485,1.00,0.5436983907,0.5288069815,1.00,6.25,0.04,0.54,0.01,0.01,6.25,0.45,0.45,0.01,0.01,2.00,0.00
"749",0.09792,0.26113,0.37181,0.17577,0.09337,0.00,0.4118964455,0.4118964455,0.00,6.25,1.11,0.40,0.09,0.03,6.25,1.11,0.40,0.09,0.03,0.00,0.00
"750",0.12936,0.30383,0.27956,0.20929,0.07796,0.00,0.4361905082,0.4361905082,0.00,6.25,1.06,0.30,0.11,0.02,6.25,1.06,0.30,0.11,0.02,0.00,0.00
"751",0.07787,0.18968,0.21009,0.27588,0.24647,0.00,0.3555607537,0.3555607537,0.00,6.25,1.08,0.34,0.19,0.10,6.25,1.08,0.34,0.19,0.10,0.00,0.00
"752",0.07057,0.04946,0.19524,0.30344,0.38130,1.00,0.3210108510,0.3210108510,0.00,6.25,0.53,0.48,0.25,0.14,6.25,0.53,0.48,0.25,0.14,0.00,0.00
"753",0.23769,0.09792,0.23144,0.25018,0.18277,1.00,0.4637904774,0.4637904774,0.00,6.25,0.32,0.32,0.16,0.07,6.25,0.32,0.32,0.16,0.07,0.00,0.00
"754",0.13014,0.01063,0.23903,0.30110,0.31910,1.00,0.3743056811,0.3673184245,1.00,6.25,0.03,0.49,0.23,0.12,6.25,0.38,0.38,0.23,0.12,1.00,0.00
"755",0.17086,0.03941,0.30302,0.32579,0.16092,1.00,0.4166214909,0.4133709962,1.00,6.25,0.16,0.46,0.20,0.06,6.25,0.39,0.39,0.20,0.06,1.00,0.00
"756",0.03082,0.21776,0.27095,0.24316,0.23731,0.00,0.3377326924,0.3377326924,0.00,6.25,1.36,0.41,0.17,0.09,6.25,1.36,0.41,0.17,0.09,0.00,0.00
"757",0.27961,0.22948,0.12533,0.30654,0.05904,1.00,0.5274813268,0.5270794925,1.00,6.25,0.60,0.13,0.17,0.01,6.25,0.60,0.15,0.15,0.01,1.00,0.00
"758",0.25050,0.05812,0.31781,0.07100,0.30258,1.00,0.4833715609,0.4774789404,1.00,6.25,0.16,0.40,0.04,0.12,6.25,0.33,0.33,0.09,0.09,2.00,0.00
"759",0.18996,0.44153,0.24418,0.01528,0.10903,1.00,0.5298596203,0.5273414625,1.00,6.25,1.06,0.20,0.00,0.04,6.25,1.06,0.20,0.02,0.02,1.00,0.00
"760",0.15259,0.23966,0.20396,0.02824,0.37555,1.00,0.4280049967,0.4196068265,1.00,6.25,0.90,0.26,0.01,0.14,6.25,0.90,0.26,0.10,0.10,1.00,0.00
"761",0.28811,0.21627,0.29338,0.11844,0.08380,0.00,0.5393441182,0.5393441182,0.00,6.25,0.56,0.28,0.05,0.02,6.25,0.56,0.28,0.05,0.02,0.00,0.00
"762",0.09568,0.28368,0.09884,0.27237,0.24944,1.00,0.3874611666,0.3870145486,1.00,6.25,1.14,0.13,0.19,0.10,6.25,1.14,0.17,0.17,0.10,1.00,0.00
"763",0.39377,0.23342,0.03914,0.00101,0.33266,1.00,0.6332733807,0.6177361660,1.00,6.25,0.46,0.02,0.00,0.13,6.25,0.46,0.06,0.06,0.06,1.00,0.00
"764",0.19649,0.14656,0.29110,0.04172,0.32413,1.00,0.4474363586,0.4415486485,1.00,6.25,0.56,0.36,0.02,0.12,6.25,0.56,0.36,0.09,0.09,1.00,0.00
"765",0.08581,0.25596,0.18744,0.22601,0.24478,0.00,0.3752391130,0.3752391130,0.00,6.25,1.15,0.27,0.16,0.10,6.25,1.15,0.27,0.16,0.10,0.00,0.00
"766",0.04210,0.27546,0.05615,0.30628,0.32001,1.00,0.3501583892,0.3474646751,1.00,6.25,1.35,0.08,0.23,0.12,6.25,1.35,0.19,0.19,0.12,1.00,0.00
"767",0.46511,0.22105,0.08983,0.07168,0.15233,1.00,0.6833351521,0.6827428826,1.00,6.25,0.37,0.06,0.03,0.06,6.25,0.37,0.06,0.04,0.04,1.00,0.00
"768",0.26859,0.17804,0.33799,0.08521,0.13017,1.00,0.5189241385,0.5188451360,1.00,6.25,0.51,0.33,0.04,0.05,6.25,0.51,0.33,0.04,0.04,1.00,0.00
"769",0.26290,0.28062,0.22126,0.20382,0.03140,0.00,0.5327131323,0.5327131323,0.00,6.25,0.72,0.21,0.10,0.00,6.25,0.72,0.21,0.10,0.00,0.00,0.00
"770",0.35557,0.10289,0.14501,0.14567,0.25087,1.00,0.5590786645,0.5590732606,1.00,6.25,0.21,0.16,0.09,0.10,6.25,0.21,0.16,0.10,0.10,1.00,0.00
"771",0.00218,0.31180,0.45903,0.17687,0.05012,0.00,0.3816996179,0.3816996179,0.00,6.25,1.55,0.46,0.09,0.01,6.25,1.55,0.46,0.09,0.01,0.00,0.00
"772",0.21897,0.23566,0.09049,0.21875,0.23612,1.00,0.4663407308,0.4658212327,1.00,6.25,0.73,0.10,0.15,0.09,6.25,0.73,0.13,0.13,0.09,1.00,0.00
"773",0.14912,0.31008,0.31183,0.06922,0.15975,1.00,0.4549630519,0.4541747619,1.00,6.25,1.02,0.31,0.03,0.06,6.25,1.02,0.31,0.05,0.05,1.00,0.00
"774",0.24236,0.04325,0.24428,0.25737,0.21273,1.00,0.4669656511,0.4633182039,1.00,6.25,0.11,0.36,0.17,0.08,6.25,0.28,0.28,0.17,0.08,1.00,0.00
"775",0.32427,0.04808,0.24323,0.28367,0.10074,1.00,0.5458284014,0.5415260872,1.00,6.25,0.08,0.30,0.16,0.03,6.25,0.23,0.23,0.16,0.03,1.00,0.00
"776",0.02788,0.31440,0.32213,0.27431,0.06128,0.00,0.3792846054,0.3792846054,0.00,6.25,1.43,0.38,0.15,0.02,6.25,1.43,0.38,0.15,0.02,0.00,0.00
"777",0.25068,0.15127,0.18949,0.14889,0.25966,1.00,0.4759954274,0.4759919040,1.00,6.25,0.47,0.24,0.10,0.10,6.25,0.47,0.24,0.10,0.10,1.00,0.00
"778",0.03811,0.23980,0.22243,0.12534,0.37433,1.00,0.3416475844,0.3410994627,1.00,6.25,1.34,0.35,0.10,0.14,6.25,1.34,0.35,0.13,0.13,1.00,0.00
"779",0.17887,0.07124,0.00343,0.46071,0.28575,1.00,0.4175681961,0.4052119912,1.00,6.25,0.31,0.00,0.30,0.11,6.25,0.31,0.24,0.24,0.11,1.00,0.00
"780",0.20273,0.07255,0.18460,0.46084,0.07928,1.00,0.4449253053,0.4448646288,1.00,6.25,0.27,0.31,0.25,0.02,6.25,0.30,0.30,0.25,0.02,1.00,0.00
"781",0.27620,0.21490,0.29103,0.13390,0.08397,0.00,0.5282313284,0.5282313284,0.00,6.25,0.58,0.28,0.06,0.02,6.25,0.58,0.28,0.06,0.02,0.00,0.00
"782",0.10707,0.12927,0.20409,0.27983,0.27974,0.00,0.3612423137,0.3612423137,0.00,6.25,0.78,0.36,0.20,0.11,6.25,0.78,0.36,0.20,0.11,0.00,0.00
"783",0.04691,0.06623,0.34303,0.17783,0.36600,1.00,0.3197933082,0.3197933082,0.00,6.25,0.85,0.56,0.15,0.14,6.25,0.85,0.56,0.15,0.14,0.00,0.00
"784",0.24803,0.25096,0.27761,0.10984,0.11355,0.00,0.5108374123,0.5108374123,0.00,6.25,0.70,0.27,0.05,0.04,6.25,0.70,0.27,0.05,0.04,0.00,0.00
"785",0.26001,0.20760,0.04575,0.26257,0.22407,1.00,0.4973351704,0.4926923784,1.00,6.25,0.59,0.04,0.18,0.09,6.25,0.59,0.13,0.13,0.09,1.00,0.00
"786",0.20346,0.07309,0.21203,0.28496,0.22646,1.00,0.4309644388,0.4307930866,1.00,6.25,0.27,0.34,0.19,0.09,6.25,0.32,0.32,0.19,0.09,1.00,0.00
"787",0.35424,0.32873,0.08922,0.02652,0.20128,1.00,0.6158467416,0.6109639673,1.00,6.25,0.66,0.06,0.01,0.08,6.25,0.66,0.06,0.05,0.05,1.00,0.00
"788",0.18459,0.18203,0.08969,0.30871,0.23497,1.00,0.4280720995,0.4270797520,1.00,6.25,0.69,0.12,0.21,0.09,6.25,0.69,0.18,0.18,0.09,1.00,0.00
"789",0.01339,0.43241,0.39077,0.02406,0.13936,1.00,0.4172046806,0.4142468620,1.00,6.25,1.52,0.36,0.00,0.05,6.25,1.52,0.36,0.03,0.03,1.00,0.00
"790",0.25852,0.32297,0.14086,0.10988,0.16777,1.00,0.5260532789,0.5260241916,1.00,6.25,0.80,0.12,0.06,0.06,6.25,0.80,0.12,0.06,0.06,1.00,0.00
"791",0.47473,0.08128,0.04290,0.34429,0.05679,1.00,0.6879956917,0.6798755807,1.00,6.25,0.10,0.02,0.19,0.01,6.25,0.13,0.13,0.13,0.01,1.00,0.00
"792",0.29558,0.18776,0.20323,0.19829,0.11514,0.00,0.5269366927,0.5269366927,0.00,6.25,0.49,0.22,0.11,0.04,6.25,0.49,0.22,0.11,0.04,0.00,0.00
"793",0.12633,0.37057,0.07936,0.29189,0.13185,1.00,0.4418001150,0.4395192869,1.00,6.25,1.14,0.07,0.18,0.05,6.25,1.14,0.14,0.14,0.05,1.00,0.00
"794",0.23970,0.06537,0.22855,0.23197,0.23441,1.00,0.4614240540,0.4604328002,1.00,6.25,0.19,0.33,0.16,0.09,6.25,0.29,0.29,0.16,0.09,1.00,0.00
"795",0.23881,0.15379,0.21485,0.14150,0.25105,1.00,0.4688887412,0.4688685110,1.00,6.25,0.50,0.27,0.09,0.10,6.25,0.50,0.27,0.10,0.10,1.00,0.00
"796",0.17250,0.15072,0.22134,0.22112,0.23432,0.00,0.4157630333,0.4157630333,0.00,6.25,0.63,0.31,0.15,0.09,6.25,0.63,0.31,0.15,0.09,0.00,0.00
"797",0.32455,0.43858,0.03746,0.16185,0.03756,1.00,0.6319181011,0.6286726017,1.00,6.25,0.83,0.01,0.08,0.01,6.25,0.83,0.05,0.05,0.01,1.00,0.00
"798",0.20063,0.21732,0.09301,0.27206,0.21697,1.00,0.4485953379,0.4477791065,1.00,6.25,0.73,0.11,0.18,0.08,6.25,0.73,0.16,0.16,0.08,1.00,0.00
"799",0.34287,0.05736,0.28290,0.06926,0.24761,1.00,0.5624229140,0.5559272401,1.00,6.25,0.10,0.32,0.03,0.10,6.25,0.25,0.25,0.07,0.07,2.00,0.00
"800",0.01186,0.29872,0.25275,0.11441,0.32226,1.00,0.3453402075,0.3446120996,1.00,6.25,1.50,0.35,0.08,0.12,6.25,1.50,0.35,0.11,0.11,1.00,0.00
"801",0.33923,0.08638,0.28338,0.22862,0.06238,1.00,0.5650718571,0.5637691707,1.00,6.25,0.18,0.31,0.12,0.02,6.25,0.27,0.27,0.12,0.02,1.00,0.00
"802",0.23472,0.18833,0.20571,0.20219,0.16905,0.00,0.4736286817,0.4736286817,0.00,6.25,0.59,0.24,0.12,0.06,6.25,0.59,0.24,0.12,0.06,0.00,0.00
"803",0.26244,0.01450,0.29971,0.02079,0.40256,1.00,0.5028467537,0.4806532807,1.00,6.25,0.02,0.41,0.01,0.15,6.25,0.29,0.29,0.10,0.10,2.00,0.00
"804",0.48958,0.05464,0.06754,0.09032,0.29793,1.00,0.6869380880,0.6841721672,1.00,6.25,0.05,0.05,0.05,0.12,6.25,0.08,0.08,0.08,0.08,2.00,0.00
"805",0.02008,0.20880,0.27357,0.27823,0.21932,0.00,0.3306751721,0.3306751721,0.00,6.25,1.42,0.42,0.19,0.09,6.25,1.42,0.42,0.19,0.09,0.00,0.00
"806",0.27553,0.25510,0.14894,0.27260,0.04784,1.00,0.5311868237,0.5311847151,1.00,6.25,0.66,0.15,0.15,0.01,6.25,0.66,0.15,0.15,0.01,1.00,0.00
"807",0.15840,0.13747,0.27824,0.35776,0.06813,1.00,0.4224551062,0.4224551062,0.00,6.25,0.63,0.38,0.20,0.02,6.25,0.63,0.38,0.20,0.02,0.00,0.00
"808",0.32740,0.34740,0.08405,0.09033,0.15082,1.00,0.5932019409,0.5930532462,1.00,6.25,0.72,0.05,0.04,0.06,6.25,0.72,0.05,0.05,0.05,1.00,0.00
"809",0.30961,0.02651,0.21017,0.26583,0.18789,1.00,0.5266256109,0.5197591854,1.00,6.25,0.03,0.30,0.17,0.07,6.25,0.20,0.20,0.17,0.07,1.00,0.00
"810",0.14449,0.19839,0.19742,0.23639,0.22331,0.00,0.4035380493,0.4035380493,0.00,6.25,0.84,0.28,0.16,0.09,6.25,0.84,0.28,0.16,0.09,0.00,0.00
"811",0.25374,0.10606,0.21388,0.28787,0.13845,1.00,0.4799219019,0.4799219019,0.00,6.25,0.32,0.29,0.17,0.05,6.25,0.32,0.29,0.17,0.05,0.00,0.00
"812",0.14500,0.14622,0.07636,0.35262,0.27980,1.00,0.3899438612,0.3886065291,1.00,6.25,0.70,0.13,0.25,0.11,6.25,0.70,0.22,0.22,0.11,1.00,0.00
"813",0.18788,0.22034,0.25563,0.18020,0.15594,0.00,0.4489517199,0.4489517199,0.00,6.25,0.77,0.30,0.11,0.06,6.25,0.77,0.30,0.11,0.06,0.00,0.00
"814",0.13259,0.18874,0.26924,0.29614,0.11330,0.00,0.4060843395,0.4060843395,0.00,6.25,0.86,0.36,0.17,0.04,6.25,0.86,0.36,0.17,0.04,0.00,0.00
"815",0.29224,0.04877,0.13744,0.17057,0.35098,1.00,0.4996547290,0.4985999074,1.00,6.25,0.10,0.21,0.13,0.13,6.25,0.17,0.17,0.13,0.13,1.00,0.00
"816",0.15035,0.05747,0.42652,0.01263,0.35302,1.00,0.4212646554,0.4089713253,1.00,6.25,0.29,0.51,0.00,0.13,6.25,0.48,0.48,0.09,0.09,2.00,0.00
"817",0.09073,0.34186,0.12224,0.39471,0.05046,1.00,0.4193329559,0.4185858640,1.00,6.25,1.22,0.15,0.21,0.01,6.25,1.22,0.19,0.19,0.01,1.00,0.00
"818",0.25391,0.19685,0.06893,0.15989,0.32041,1.00,0.4850283634,0.4841885649,1.00,6.25,0.58,0.07,0.12,0.12,6.25,0.58,0.11,0.11,0.11,2.00,0.00
"819",0.04864,0.14750,0.38952,0.29304,0.12129,0.00,0.3523635415,0.3523635415,0.00,6.25,1.15,0.51,0.17,0.04,6.25,1.15,0.51,0.17,0.04,0.00,0.00
"820",0.25259,0.19824,0.18725,0.17076,0.19116,0.00,0.4881806509,0.4881806509,0.00,6.25,0.58,0.21,0.10,0.07,6.25,0.58,0.21,0.10,0.07,0.00,0.00
"821",0.12140,0.23445,0.19867,0.23671,0.20877,0.00,0.3963199821,0.3963199821,0.00,6.25,0.99,0.27,0.16,0.08,6.25,0.99,0.27,0.16,0.08,0.00,0.00
"822",0.08319,0.22818,0.02064,0.04727,0.62073,1.00,0.3696742898,0.3600261526,1.00,6.25,1.12,0.02,0.05,0.20,6.25,1.12,0.15,0.15,0.15,2.00,0.00
"823",0.31772,0.15598,0.11905,0.11786,0.28940,1.00,0.5316019201,0.5311149276,1.00,6.25,0.38,0.13,0.08,0.11,6.25,0.38,0.13,0.10,0.10,1.00,0.00
"824",0.19566,0.18853,0.25086,0.05099,0.31396,1.00,0.4498438557,0.4451444823,1.00,6.25,0.68,0.30,0.02,0.12,6.25,0.68,0.30,0.09,0.09,1.00,0.00
"825",0.13799,0.39110,0.03978,0.35589,0.07524,1.00,0.4682212246,0.4598116490,1.00,6.25,1.13,0.02,0.20,0.02,6.25,1.13,0.14,0.14,0.02,1.00,0.00
"826",0.29355,0.33760,0.02490,0.28154,0.06241,1.00,0.5745861906,0.5650710645,1.00,6.25,0.76,0.01,0.16,0.02,6.25,0.76,0.09,0.09,0.02,1.00,0.00
"827",0.27311,0.13797,0.32015,0.17207,0.09670,1.00,0.5126427739,0.5126427739,0.00,6.25,0.39,0.34,0.09,0.03,6.25,0.39,0.34,0.09,0.03,0.00,0.00
"828",0.31289,0.22514,0.12548,0.01103,0.32545,1.00,0.5533940994,0.5426872973,1.00,6.25,0.54,0.12,0.00,0.12,6.25,0.54,0.12,0.08,0.08,1.00,0.00
"829",0.03009,0.21017,0.01388,0.39064,0.35523,1.00,0.3311966587,0.3228112582,1.00,6.25,1.36,0.02,0.29,0.13,6.25,1.36,0.23,0.23,0.13,1.00,0.00
"830",0.13518,0.32407,0.32012,0.12301,0.09762,0.00,0.4502448662,0.4502448662,0.00,6.25,1.07,0.32,0.06,0.03,6.25,1.07,0.32,0.06,0.03,0.00,0.00
"831",0.16003,0.10016,0.29322,0.25644,0.19015,1.00,0.4068481311,0.4068481311,0.00,6.25,0.48,0.41,0.16,0.07,6.25,0.48,0.41,0.16,0.07,0.00,0.00
"832",0.34904,0.02863,0.26660,0.22097,0.13475,1.00,0.5689635336,0.5597810750,1.00,6.25,0.03,0.32,0.13,0.05,6.25,0.22,0.22,0.13,0.05,1.00,0.00
"833",0.05385,0.33604,0.32918,0.05952,0.22141,1.00,0.3972152608,0.3947939744,1.00,6.25,1.34,0.36,0.02,0.09,6.25,1.34,0.36,0.06,0.06,1.00,0.00
"834",0.00495,0.06376,0.19882,0.41766,0.31480,0.00,0.2861704962,0.2861704962,0.00,6.25,1.45,0.56,0.29,0.12,6.25,1.45,0.56,0.29,0.12,0.00,0.00
"835",0.15059,0.29457,0.06435,0.33028,0.16021,1.00,0.4370117890,0.4332648404,1.00,6.25,0.99,0.06,0.20,0.06,6.25,0.99,0.16,0.16,0.06,1.00,0.00
"836",0.15565,0.27311,0.29194,0.04557,0.23373,1.00,0.4472312809,0.4434250487,1.00,6.25,0.95,0.31,0.02,0.09,6.25,0.95,0.31,0.06,0.06,1.00,0.00
"837",0.14889,0.41630,0.20435,0.01313,0.21733,1.00,0.4829766041,0.4757978486,1.00,6.25,1.12,0.19,0.00,0.08,6.25,1.12,0.19,0.05,0.05,1.00,0.00
"838",0.14244,0.32278,0.10010,0.16057,0.27411,1.00,0.4311695266,0.4311666867,1.00,6.25,1.05,0.11,0.11,0.11,6.25,1.05,0.11,0.11,0.11,1.00,0.00
